reactions,metabolites,metabolitestotal,gpr,genes
CELBt2,cellb_e,cellb,CD630_25490,CD630_25490
MALt3r_num1,mal__L_e,mal__L,CD630_21240,CD630_21240
DDGLCNt2r_num1,2ddglcn_e,2ddglcn,CD630_30040,CD630_30040
SBTt2,sbt__D_e,sbt__D,CD630_25490,CD630_25490
MALTt2,malt_e,malt,CD630_25490,CD630_25490
CSNt2_num1,csn_e,csn,CD630_27380,CD630_27380
SUCRt2,sucr_e,sucr,CD630_25490,CD630_25490
ABG4t2_num1,abg4_e,abg4,CD630_28350,CD630_28350
ARBt2r,arab__L_e,arab__L,CD630_25490,CD630_25490
ACNAMt2,acnam_e,acnam,CD630_25490,CD630_25490
XANt2_num1,xan_e,xan,CD630_20750,CD630_20750
GALt2_3,gal_bD_e,gal_bD,CD630_25490,CD630_25490
XANt3,ura_e,ura,CD630_21070,CD630_21070
XANt3,xan_e,xan,CD630_21070,CD630_21070
ALAt4_num1,ala__L_e,ala__L,CD630_16960,CD630_16960
GLUt4_num1,glu__L_e,glu__L,CD630_17460,CD630_17460
r1143,asp__L_e,asp__L,CD630_25410,CD630_25410
ACNP_num1,acacacp_c,acacacp,CD630_25770,CD630_25770
B2BO_copy1,b2eacp_c,b2eacp,CD630_11800,CD630_11800
BMOC,butacp_c,butacp,CD630_11790 and CD630_11840,CD630_11840
BMOC,butacp_c,butacp,CD630_11790 and CD630_11840,CD630_11790
BMOC,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11840
BMOC,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11790
OHO1_num1,o3hacp_c,o3hacp,CD630_25770,CD630_25770
T2ORX,t2eacp_c,t2eacp,CD630_11800,CD630_11800
HMCO,hexacp_c,hexacp,CD630_11790 and CD630_11840,CD630_11840
HMCO,hexacp_c,hexacp,CD630_11790 and CD630_11840,CD630_11790
HMCO,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11840
HMCO,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11790
O3H3R1_num1,ox3xooctacp_c,ox3xooctacp,CD630_25770,CD630_25770
T2ORO_num1,toct2enacp_c,toct2enacp,CD630_25770,CD630_25770
OM3O,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11840
OM3O,malacp_c,malacp,CD630_11790 and CD630_11840,CD630_11790
OM3O,octacp_c,octacp,CD630_11790 and CD630_11840,CD630_11840
OM3O,octacp_c,octacp,CD630_11790 and CD630_11840,CD630_11790
ODEC1_num1,o3xodecacp_c,o3xodecacp,CD630_25770,CD630_25770
UDGMS_num1,dgdi12hexdec_c,dgdi12hexdec,CD630_00190,CD630_00190
UDGMS_num1,udpg_c,udpg,CD630_00190,CD630_00190
UDSDM_num1,dgdi12tetdec_c,dgdi12tetdec,CD630_00190,CD630_00190
UDSDM_num1,udpg_c,udpg,CD630_00190,CD630_00190
UDMGS_num1,dgdi12octdec_c,dgdi12octdec,CD630_00190,CD630_00190
UDMGS_num1,udpg_c,udpg,CD630_00190,CD630_00190
UDMDP_num1,mglucsyldpalmgl_c,mglucsyldpalmgl,CD630_00190,CD630_00190
UDMDP_num1,udpg_c,udpg,CD630_00190,CD630_00190
UMGDS_num1,mglucsyldmygl_c,mglucsyldmygl,CD630_00190,CD630_00190
UMGDS_num1,udpg_c,udpg,CD630_00190,CD630_00190
UMGSDS_num1,mglucsyldstgl_c,mglucsyldstgl,CD630_00190,CD630_00190
UMGSDS_num1,udpg_c,udpg,CD630_00190,CD630_00190
ALAALAP,alaala_c,alaala,CD630_26550,CD630_26550
ALAALAP,ugmd_c,ugmd,CD630_26550,CD630_26550
DHRG,dhap_c,dhap,CD630_26300,CD630_26300
DHRG2,dhap_c,dhap,CD630_26300,CD630_26300
CDHG,dhex12decg3p_c,dhex12decg3p,CD630_21350,CD630_21350
CTHG,dtet12radecg3p_c,dtet12radecg3p,CD630_21350,CD630_21350
COHG,dgdi12octdec_c,dgdi12octdec,CD630_21350,CD630_21350
CHPHD,cdpdhexdecglc_c,cdpdhexdecglc,CD630_13270,CD630_13270
CHPHD,sng3p_c,sng3p,CD630_13270,CD630_13270
CTPTHD,cdpdtetdecglc_c,cdpdtetdecglc,CD630_13270,CD630_13270
CTPTHD,sng3p_c,sng3p,CD630_13270,CD630_13270
CDCPO,cdpoctdecglc_c,cdpoctdecglc,CD630_13270,CD630_13270
CDCPO,sng3p_c,sng3p,CD630_13270,CD630_13270
PGHD,palmcoa_c,palmcoa,CD630_11780,CD630_11780
PGHD,sng3p_c,sng3p,CD630_11780,CD630_11780
MGTD,myrstcoa_c,myrstcoa,CD630_11780,CD630_11780
MGTD,sng3p_c,sng3p,CD630_11780,CD630_11780
SRGO,sng3p_c,sng3p,CD630_11780,CD630_11780
SRGO,srcoa_c,srcoa,CD630_11780,CD630_11780
SELPTRN_num1,sectrnasec_c,sectrnasec,CD630_24950,CD630_24950
SELPTRN_num1,selnp_c,selnp,CD630_24950,CD630_24950
SELNPS,seln_c,seln,CD630_24960,CD630_24960
SELR,mql8_c,mql8,CD630_20990,CD630_20990
SELR,sel_c,sel,CD630_20990,CD630_20990
SELCYH,selencysthne_c,selencysthne,CD630_30290,CD630_30290
SERTRS2,ser__L_c,ser__L,CD630_00140,CD630_00140
SERTRS2,trnasecys_c,trnasecys,CD630_00140,CD630_00140
PROTRS,pro__L_c,pro__L,CD630_00490 and CD630_00500,CD630_00500
PROTRS,pro__L_c,pro__L,CD630_00490 and CD630_00500,CD630_00490
PROTRS,trnapro_c,trnapro,CD630_00490 and CD630_00500,CD630_00500
PROTRS,trnapro_c,trnapro,CD630_00490 and CD630_00500,CD630_00490
GLNTRS,gln__L_c,gln__L,CD630_00510 and CD630_20590,CD630_00510
GLNTRS,gln__L_c,gln__L,CD630_00510 and CD630_20590,CD630_20590
GLNTRS,trnagln_c,trnagln,CD630_00510 and CD630_20590,CD630_00510
GLNTRS,trnagln_c,trnagln,CD630_00510 and CD630_20590,CD630_20590
CYSTRS,cys__L_c,cys__L,CD630_00520,CD630_00520
CYSTRS,trnacys_c,trnacys,CD630_00520,CD630_00520
THRTRS,thr__L_c,thr__L,CD630_05740,CD630_05740
THRTRS,trnathr_c,trnathr,CD630_05740,CD630_05740
ALATRS,ala__L_c,ala__L,CD630_12820,CD630_12820
ALATRS,trnaala_c,trnaala,CD630_12820,CD630_12820
TYRTRS,trnatyr_c,trnatyr,CD630_15210,CD630_15210
TYRTRS,tyr__L_c,tyr__L,CD630_15210,CD630_15210
ASNTRS,asn__L_c,asn__L,CD630_22450,CD630_22450
ASNTRS,trnaasn_c,trnaasn,CD630_22450,CD630_22450
GLYTRS,gly_c,gly,CD630_24320 and CD630_24330,CD630_24320
GLYTRS,gly_c,gly,CD630_24320 and CD630_24330,CD630_24330
GLYTRS,trnagly_c,trnagly,CD630_24320 and CD630_24330,CD630_24320
GLYTRS,trnagly_c,trnagly,CD630_24320 and CD630_24330,CD630_24330
LEUTRS,leu__L_c,leu__L,CD630_25210,CD630_25210
LEUTRS,trnaleu_c,trnaleu,CD630_25210,CD630_25210
FMETTRS,10fthf_c,10fthf,CD630_25840,CD630_25840
FMETTRS,mettrna_c,mettrna,CD630_25840,CD630_25840
TRPTRS,trnatrp_c,trnatrp,CD630_26100,CD630_26100
TRPTRS,trp__L_c,trp__L,CD630_26100,CD630_26100
ASPTRS,asp__L_c,asp__L,CD630_27390,CD630_27390
ASPTRS,trnaasp_c,trnaasp,CD630_27390,CD630_27390
VALTRS,trnaval_c,trnaval,CD630_32560,CD630_32560
VALTRS,val__L_c,val__L,CD630_32560,CD630_32560
METTRS,met__L_c,met__L,CD630_35400,CD630_35400
METTRS,trnamet_c,trnamet,CD630_35400,CD630_35400
SERTRS,ser__L_c,ser__L,CD630_00140,CD630_00140
SERTRS,trnaser_c,trnaser,CD630_00140,CD630_00140
PHETRS,phe__L_c,phe__L,CD630_06990,CD630_06990
PHETRS,trnaphe_c,trnaphe,CD630_06990,CD630_06990
GLCP,glycogen_c,glycogen,CD630_08850,CD630_08850
P5CR_num1,1pyr5c_c,1pyr5c,CD630_14950,CD630_14950
SERAT,accoa_c,accoa,CD630_15950,CD630_15950
SERAT,ser__L_c,ser__L,CD630_15950,CD630_15950
ADD,ade_c,ade,CD630_18200,CD630_18200
PAPPT3,udcpp_c,udcpp,CD630_26540,CD630_26540
PAPPT3,ugmda_c,ugmda,CD630_26540,CD630_26540
UDPGD,udpg_c,udpg,CD630_27710,CD630_27710
ACM6PH,acmum6p_c,acmum6p,CD630_30460,CD630_30460
CYTOM_num1,amet_c,amet,CD630_31470,CD630_31470
CYTOM_num1,csn_c,csn,CD630_31470,CD630_31470
BGLA1,6pgg_c,6pgg,CD630_31360,CD630_31360
METSR_S1,metox_c,metox,CD630_21660,CD630_21660
METSR_S1,trdrd_c,trdrd,CD630_21660,CD630_21660
MALTATr,accoa_c,accoa,CD630_08720,CD630_08720
MALTATr,malt_c,malt,CD630_08720,CD630_08720
ACGApts,acgam_e,acgam,CD630_31370,CD630_31370
ACGApts,pep_c,pep,CD630_31370,CD630_31370
CELBpts,cellb_e,cellb,CD630_27550 and CD630_36480 and CD630_36470,CD630_36470
CELBpts,cellb_e,cellb,CD630_27550 and CD630_36480 and CD630_36470,CD630_27550
CELBpts,cellb_e,cellb,CD630_27550 and CD630_36480 and CD630_36470,CD630_36480
CELBpts,pep_c,pep,CD630_27550 and CD630_36480 and CD630_36470,CD630_36470
CELBpts,pep_c,pep,CD630_27550 and CD630_36480 and CD630_36470,CD630_27550
CELBpts,pep_c,pep,CD630_27550 and CD630_36480 and CD630_36470,CD630_36480
CODH_ACS,fdxr_42_c,fdxr_42,CD630_07300,CD630_07300
CODH_ACS,mecfsp_c,mecfsp,CD630_07300,CD630_07300
CYSS,acser_c,acser,CD630_15940,CD630_15940
MOBDabc,mobd_e,mobd,CD630_08700 and CD630_08680,CD630_08700
MOBDabc,mobd_e,mobd,CD630_08700 and CD630_08680,CD630_08680
MTHFR5,fdxo_42_c,fdxo_42,CD630_07210,CD630_07210
MTHFR5,mlthf_c,mlthf,CD630_07210,CD630_07210
26DPAi,23dhdp_c,23dhdp,CD630_29670,CD630_29670
ACTNabc,actn__R_e,actn__R,CD630_19470,CD630_19470
ANHMK,anhm_c,anhm,CD630_30510,CD630_30510
MOGDS,moco_c,moco,CD630_17090,CD630_17090
CHTBSH,chtbs_c,chtbs,CD630_30880,CD630_30880
LEUTA,akg_c,akg,CD630_14470,CD630_14470
LEUTA,leu__L_c,leu__L,CD630_14470,CD630_14470
FNRR3_num1,fdxo_2_2_c,fdxo_2_2,CD630_33140,CD630_33140
ACACCT,acac_c,acac,CD630_26770 and CD630_26780,CD630_26770
ACACCT,acac_c,acac,CD630_26770 and CD630_26780,CD630_26780
ACACCT,accoa_c,accoa,CD630_26770 and CD630_26780,CD630_26770
ACACCT,accoa_c,accoa,CD630_26770 and CD630_26780,CD630_26780
FMNRx,fmn_c,fmn,CD630_20860,CD630_20860
FMNRx2_num1,fmn_c,fmn,CD630_16740,CD630_16740
AGPOP,pep_c,pep,CD630_33940,CD630_33940
PYK3,pep_c,pep,CD630_33940,CD630_33940
r0280,pep_c,pep,CD630_33940,CD630_33940
UAGHD,uaccg_c,uaccg,CD630_34020,CD630_34020
GAMpts_num1,gam_e,gam,CD630_04690,CD630_04690
GAMpts_num1,pep_c,pep,CD630_04690,CD630_04690
SALCpts,pep_c,pep,CD630_26660 and CD630_27550,CD630_27550
SALCpts,pep_c,pep,CD630_26660 and CD630_27550,CD630_26660
SALCpts,salcn_e,salcn,CD630_26660 and CD630_27550,CD630_27550
SALCpts,salcn_e,salcn,CD630_26660 and CD630_27550,CD630_26660
S6PG,salcn6p_c,salcn6p,CD630_28820 and CD630_31360,CD630_28820
S6PG,salcn6p_c,salcn6p,CD630_28820 and CD630_31360,CD630_31360
ARBTpts,arbt_e,arbt,CD630_26660 and CD630_27550,CD630_27550
ARBTpts,arbt_e,arbt,CD630_26660 and CD630_27550,CD630_26660
ARBTpts,pep_c,pep,CD630_26660 and CD630_27550,CD630_27550
ARBTpts,pep_c,pep,CD630_26660 and CD630_27550,CD630_26660
AB6PGH,arbt6p_c,arbt6p,CD630_28820 and CD630_31360,CD630_28820
AB6PGH,arbt6p_c,arbt6p,CD630_28820 and CD630_31360,CD630_31360
PPATabc_num1,ppat_e,ppat,CD630_35330,CD630_35330
GLUabc_num1,glu__L_e,glu__L,CD630_17750,CD630_17750
ASNabc_num1,asn__L_e,asn__L,CD630_17750,CD630_17750
GLYBabc,glyb_e,glyb,CD630_09000 and CD630_09010 and CD630_32150,CD630_09000
GLYBabc,glyb_e,glyb,CD630_09000 and CD630_09010 and CD630_32150,CD630_09010
GLYBabc,glyb_e,glyb,CD630_09000 and CD630_09010 and CD630_32150,CD630_32150
ASPabc_num1,asp__L_e,asp__L,CD630_17750,CD630_17750
PTRCabc,ptrc_e,ptrc,CD630_10240 and CD630_10260 and CD630_10250 and CD630_10270,CD630_10250
PTRCabc,ptrc_e,ptrc,CD630_10240 and CD630_10260 and CD630_10250 and CD630_10270,CD630_10270
PTRCabc,ptrc_e,ptrc,CD630_10240 and CD630_10260 and CD630_10250 and CD630_10270,CD630_10260
PTRCabc,ptrc_e,ptrc,CD630_10240 and CD630_10260 and CD630_10250 and CD630_10270,CD630_10240
METDabc,met__D_e,met__D,CD630_14890 and CD630_14900 and CD630_14910 and CD630_16530,CD630_14900
METDabc,met__D_e,met__D,CD630_14890 and CD630_14900 and CD630_14910 and CD630_16530,CD630_16530
METDabc,met__D_e,met__D,CD630_14890 and CD630_14900 and CD630_14910 and CD630_16530,CD630_14890
METDabc,met__D_e,met__D,CD630_14890 and CD630_14900 and CD630_14910 and CD630_16530,CD630_14910
CHLabc,chol_e,chol,CD630_09000 and CD630_09010 and CD630_32150,CD630_09000
CHLabc,chol_e,chol,CD630_09000 and CD630_09010 and CD630_32150,CD630_09010
CHLabc,chol_e,chol,CD630_09000 and CD630_09010 and CD630_32150,CD630_32150
ACGK,acglu_c,acglu,CD630_20320,CD630_20320
ACGS_copy2,accoa_c,accoa,CD630_20330,CD630_20330
ACGS_copy2,glu__L_c,glu__L,CD630_20330,CD630_20330
UREASE,hco3_c,hco3,CD630_13870,CD630_13870
UREASE,urea_c,urea,CD630_13870,CD630_13870
ACOTA,acorn_c,acorn,CD630_20310,CD630_20310
ACOTA,akg_c,akg,CD630_20310,CD630_20310
PEPGLYCAN,uacgam_c,uacgam,CD630_26510,CD630_26510
PEPGLYCAN,udpamagdapaa_c,udpamagdapaa,CD630_26510,CD630_26510
A4HBCT,accoa_c,accoa,CD630_23390,CD630_23390
A4HBCT,h4but_c,h4but,CD630_23390,CD630_23390
VACOAI_2,vaccoa_c,vaccoa,CD630_23410,CD630_23410
BNOCA_num1,btcoa_c,btcoa,CD630_03340,CD630_03340
HBCO_nadp,aacoa_c,aacoa,CD630_10580,CD630_10580
BUTCT,accoa_c,accoa,CD630_26770 and CD630_26780,CD630_26770
BUTCT,accoa_c,accoa,CD630_26770 and CD630_26780,CD630_26780
BUTCT,but_c,but,CD630_26770 and CD630_26780,CD630_26770
BUTCT,but_c,but,CD630_26770 and CD630_26780,CD630_26780
SAOR,diact_c,diact,CD630_11820,CD630_11820
AAAN,acald_c,acald,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00380
AAAN,acald_c,acald,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00370
AAAN,acald_c,acald,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00360
AAAN,acald_c,acald,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00390
AAAN,accoa_c,accoa,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00380
AAAN,accoa_c,accoa,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00370
AAAN,accoa_c,accoa,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00360
AAAN,accoa_c,accoa,CD630_00390 and CD630_00380 and CD630_00370 and CD630_00360,CD630_00390
ACTD_1,diact_c,diact,CD630_11820,CD630_11820
T2ECR_num1,b2coa_c,b2coa,CD630_03990,CD630_03990
SSAH,sucsal_c,sucsal,CD630_23380,CD630_23380
BDH,bhb_c,bhb,CD630_26790,CD630_26790
BTS_num1,btal_c,btal,CD630_03340,CD630_03340
BTCOARx_num1,btcoa_c,btcoa,CD630_03340,CD630_03340
PBUTT_num1,btcoa_c,btcoa,CD630_01120,CD630_01120
BTS_nadph_num1,btal_c,btal,CD630_03340,CD630_03340
BUTKr_num1,but_c,but,CD630_01130,CD630_01130
ICDHyr,icit_c,icit,CD630_08340,CD630_08340
AKGDH,akg_c,akg,CD630_07230 and CD630_00390,CD630_00390
AKGDH,akg_c,akg,CD630_07230 and CD630_00390,CD630_07230
PC,hco3_c,hco3,CD630_00210,CD630_00210
PC,pyr_c,pyr,CD630_00210,CD630_00210
ICDHx,icit_c,icit,CD630_08340,CD630_08340
SUCOAS,succ_c,succ,CD630_23430,CD630_23430
ACONTb,acon_C_c,acon_C,CD630_08330,CD630_08330
FUM,fum_c,fum,CD630_10030 and CD630_10040,CD630_10040
FUM,fum_c,fum,CD630_10030 and CD630_10040,CD630_10030
MDH,mal__L_c,mal__L,CD630_21640,CD630_21640
METAT,met__L_c,met__L,CD630_01300,CD630_01300
AHCi,ahcys_c,ahcys,CD630_26110,CD630_26110
SPMDAT1_2,accoa_c,accoa,CD630_12120,CD630_12120
SPMDAT1_2,sprm_c,sprm,CD630_12120,CD630_12120
METS,5mthf_c,5mthf,CD630_35960,CD630_35960
METS,hcys__L_c,hcys__L,CD630_35960,CD630_35960
AHSERL2,achms_c,achms,CD630_18250,CD630_18250
GALT,gal1p_c,gal1p,CD630_13400,CD630_13400
PFK_num1,f6p_c,f6p,CD630_31100,CD630_31100
MAN1PT,man1p_c,man1p,CD630_27790,CD630_27790
CT6PT_num1,tag6p__D_c,tag6p__D,CD630_33950,CD630_33950
PFK_2,tag6p__D_c,tag6p__D,CD630_34510,CD630_34510
GLTPD,galt1p_c,galt1p,CD630_23240,CD630_23240
UGLT,gal1p_c,gal1p,CD630_13400,CD630_13400
UGLT,udpg_c,udpg,CD630_13400,CD630_13400
UT6PT_num1,tag6p__D_c,tag6p__D,CD630_33950,CD630_33950
IT6PT_num1,tag6p__D_c,tag6p__D,CD630_34510,CD630_34510
GCCa,gly_c,gly,CD630_16570 and CD630_16580,CD630_16580
GCCa,gly_c,gly,CD630_16570 and CD630_16580,CD630_16570
GCCa,lpro_c,lpro,CD630_16570 and CD630_16580,CD630_16580
GCCa,lpro_c,lpro,CD630_16570 and CD630_16580,CD630_16570
HSDy_num1,hom__L_c,hom__L,CD630_11660,CD630_11660
PSP_L_num1,pser__L_c,pser__L,CD630_02410,CD630_02410
ASPK_num1,asp__L_c,asp__L,CD630_13220,CD630_13220
THRD,thr__L_c,thr__L,CD630_17920,CD630_17920
THRS,phom_c,phom,CD630_21180,CD630_21180
AMPTASECG_num1,cgly_c,cgly,CD630_07080,CD630_07080
CHOLD3_num1,chol_c,chol,CD630_03340,CD630_03340
GHMT2r_num1,ser__L_c,ser__L,CD630_27260,CD630_27260
GHMT2r_num1,thf_c,thf,CD630_27260,CD630_27260
PGCD,3pg_c,3pg,CD630_09950,CD630_09950
PSERT,3php_c,3php,CD630_09940,CD630_09940
PSERT,glu__L_c,glu__L,CD630_09940,CD630_09940
HSDxi_num1,aspsa_c,aspsa,CD630_11660,CD630_11660
MANPGH,man6pglyc_c,man6pglyc,CD630_30850,CD630_30850
GLYCK,glyc__R_c,glyc__R,CD630_30840,CD630_30840
HSK,hom__L_c,hom__L,CD630_21190,CD630_21190
ASAD,aspsa_c,aspsa,CD630_32240,CD630_32240
CHOLD,chol_c,chol,CD630_30060,CD630_30060
GAPDi_nadp_num1,13dpg_c,13dpg,CD630_31740,CD630_31740
GD3P2,g3p_c,g3p,CD630_05800,CD630_05800
ALDD2x,acald_c,acald,CD630_22060,CD630_22060
GCCc,dhlpro_c,dhlpro,CD630_07230 and CD630_00390,CD630_00390
GCCc,dhlpro_c,dhlpro,CD630_07230 and CD630_00390,CD630_07230
POR_syn,fdxo_2_2_c,fdxo_2_2,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_01180
POR_syn,fdxo_2_2_c,fdxo_2_2,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_21980
POR_syn,fdxo_2_2_c,fdxo_2_2,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_26820
POR_syn,fdxo_2_2_c,fdxo_2_2,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_21990
POR_syn,pyr_c,pyr,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_01180
POR_syn,pyr_c,pyr,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_21980
POR_syn,pyr_c,pyr,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_26820
POR_syn,pyr_c,pyr,CD630_01180 and CD630_21990 and CD630_21980 and CD630_26820,CD630_21990
GLUKA_1_num1,glc__aD_c,glc__aD,CD630_24590,CD630_24590
GAPD_num1,g3p_c,g3p,CD630_31740,CD630_31740
NMNAT,nmn_c,nmn,CD630_25240,CD630_25240
NADS1,dnad_c,dnad,CD630_07940,CD630_07940
NNATr,nicrnt_c,nicrnt,CD630_25240,CD630_25240
NRRH,nicrns_c,nicrns,CD630_16820,CD630_16820
ASPO2y,asp__L_c,asp__L,CD630_23710,CD630_23710
NADS2,dnad_c,dnad,CD630_07940,CD630_07940
NADS2,gln__L_c,gln__L,CD630_07940,CD630_07940
ASPO2,asp__L_c,asp__L,CD630_23710,CD630_23710
NAMNPP,nac_c,nac,CD630_35430,CD630_35430
NAMNPP,prpp_c,prpp,CD630_35430,CD630_35430
NT5C_2_num1,nmn_c,nmn,CD630_25370,CD630_25370
QULNS,dhap_c,dhap,CD630_23720,CD630_23720
QULNS,iasp_c,iasp,CD630_23720,CD630_23720
ASPO5,asp__L_c,asp__L,CD630_23710,CD630_23710
ASPO5,fum_c,fum,CD630_23710,CD630_23710
NAR_syn_2,fdxo_2_2_c,fdxo_2_2,CD630_21790,CD630_21790
NOR_syn_2,fdxo_2_2_c,fdxo_2_2,CD630_24310,CD630_24310
HAMR,ham_c,ham,CD630_21680,CD630_21680
FGFT_1,gar_c,gar,CD630_02220,CD630_02220
FGFT_1,methf_c,methf,CD630_02220,CD630_02220
FTCD,5forthf_c,5forthf,CD630_07190,CD630_07190
DHFR,dhf_c,dhf,CD630_25770,CD630_25770
MRF,fdxrd_c,fdxrd,CD630_07220,CD630_07220
MRF,mlthf_c,mlthf,CD630_07220,CD630_07220
COMCOA_num1,co_c,co,CD630_07260 and CD630_07250,CD630_07260
COMCOA_num1,co_c,co,CD630_07260 and CD630_07250,CD630_07250
COMCOA_num1,fesm_c,fesm,CD630_07260 and CD630_07250,CD630_07260
COMCOA_num1,fesm_c,fesm,CD630_07260 and CD630_07250,CD630_07250
THFAT_num1,methf_c,methf,CD630_27260,CD630_27260
MTHFR2,mlthf_c,mlthf,CD630_07220,CD630_07220
MTHFC,methf_c,methf,CD630_07190,CD630_07190
MTHFD2i,mlthf_c,mlthf,CD630_07200,CD630_07200
MHFMT,5mthf_c,5mthf,CD630_07270,CD630_07270
MHFMT,fes_c,fes,CD630_07270,CD630_07270
FTHFCL,5fthf_c,5fthf,CD630_34560,CD630_34560
MTHFD,mlthf_c,mlthf,CD630_07200,CD630_07200
GCCb,alpro_c,alpro,CD630_16570,CD630_16570
GCCb,thf_c,thf,CD630_16570,CD630_16570
FTHFLi,for_c,for,CD630_07180,CD630_07180
FTHFLi,thf_c,thf,CD630_07180,CD630_07180
CMH2_num1,co_c,co,CD630_07160,CD630_07160
SSCOARy,succoa_c,succoa,CD630_23420,CD630_23420
CO2FO_num1,fdxrd_c,fdxrd,CD630_07170,CD630_07170
COAO_num1,co_c,co,CD630_07170,CD630_07170
COAO_num1,elecacceptoxi_c,elecacceptoxi,CD630_07170,CD630_07170
FNRR2,fdxrd_c,fdxrd,CD630_15360,CD630_15360
FDH6r_num1,for_c,for,CD630_07690,CD630_07690
FRUpts2_num1,fru_e,fru,CD630_31340,CD630_31340
FRUpts2_num1,pep_c,pep,CD630_31340,CD630_31340
GALTpts_num1,galt_e,galt,CD630_00430 and CD630_00420 and CD630_00410,CD630_00430
GALTpts_num1,galt_e,galt,CD630_00430 and CD630_00420 and CD630_00410,CD630_00410
GALTpts_num1,galt_e,galt,CD630_00430 and CD630_00420 and CD630_00410,CD630_00420
GALTpts_num1,pep_c,pep,CD630_00430 and CD630_00420 and CD630_00410,CD630_00430
GALTpts_num1,pep_c,pep,CD630_00430 and CD630_00420 and CD630_00410,CD630_00410
GALTpts_num1,pep_c,pep,CD630_00430 and CD630_00420 and CD630_00410,CD630_00420
MALTpts,malt_e,malt,CD630_30300 and CD630_30270,CD630_30300
MALTpts,malt_e,malt,CD630_30300 and CD630_30270,CD630_30270
MALTpts,pep_c,pep,CD630_30300 and CD630_30270,CD630_30300
MALTpts,pep_c,pep,CD630_30300 and CD630_30270,CD630_30270
TREpts,pep_c,pep,CD630_13360 and CD630_30890,CD630_13360
TREpts,pep_c,pep,CD630_13360 and CD630_30890,CD630_30890
TREpts,tre_e,tre,CD630_13360 and CD630_30890,CD630_13360
TREpts,tre_e,tre,CD630_13360 and CD630_30890,CD630_30890
PRPPS,r5p_c,r5p,CD630_35140,CD630_35140
GND,6pgc_c,6pgc,CD630_28130,CD630_28130
DDGLK,2ddglcn_c,2ddglcn,CD630_36400,CD630_36400
SBP,s17bp_c,s17bp,CD630_11910,CD630_11910
GLYCK2,glyc__R_c,glyc__R,CD630_30840,CD630_30840
DRBK,drib_c,drib,CD630_02990,CD630_02990
PGL,6pgl_c,6pgl,CD630_10110,CD630_10110
RBK,rib__D_c,rib__D,CD630_02990,CD630_02990
TKT1_num1,r5p_c,r5p,CD630_23220,CD630_23220
TKT1_num1,xu5p__D_c,xu5p__D,CD630_23220,CD630_23220
SHKK,skm_c,skm,CD630_18380,CD630_18380
4HALDD,4hoxpacd_c,4hoxpacd,CD630_22060,CD630_22060
PPND,pphn_c,pphn,CD630_18390,CD630_18390
PPNDH,pphn_c,pphn,CD630_18360,CD630_18360
SHK3Dr_num1,3dhsk_c,3dhsk,CD630_27080,CD630_27080
SKDH_1_num1,3dhsk_c,3dhsk,CD630_27080,CD630_27080
ARNO,Largn_c,Largn,CD630_18390,CD630_18390
PSCVT,pep_c,pep,CD630_18340,CD630_18340
PSCVT,skm5p_c,skm5p,CD630_18340,CD630_18340
C4HP,34hpp_c,34hpp,CD630_19930,CD630_19930
PHETA1_num1,akg_c,akg,CD630_01070,CD630_01070
PHETA1_num1,phe__L_c,phe__L,CD630_01070,CD630_01070
DDPA_num1,e4p_c,e4p,CD630_14530,CD630_14530
DDPA_num1,pep_c,pep,CD630_14530,CD630_14530
O2XOADOX,2oxoadp_c,2oxoadp,CD630_07230 and CD630_00390,CD630_00390
O2XOADOX,2oxoadp_c,2oxoadp,CD630_07230 and CD630_00390,CD630_07230
HPH4CL,4hphac_c,4hphac,CD630_01540 and CD630_01530 and CD630_01550,CD630_01550
HPH4CL,4hphac_c,4hphac,CD630_01540 and CD630_01530 and CD630_01550,CD630_01540
HPH4CL,4hphac_c,4hphac,CD630_01540 and CD630_01530 and CD630_01550,CD630_01530
AEPPYRTA,2ameph_c,2ameph,CD630_28490 and CD630_07400,CD630_07400
AEPPYRTA,2ameph_c,2ameph,CD630_28490 and CD630_07400,CD630_28490
AEPPYRTA,pyr_c,pyr,CD630_28490 and CD630_07400,CD630_07400
