metname,inchikey,Canonical_SMILES
halipa,FKGIQBXWASHJRH-JYIPIDLLSA-J,CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])COC2C(C(C(C(O2)CO)OP(=O)([O-])[O-])OC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O
actn__R,ROWKJAVDOGWPAT-GSVOUGTGSA-N,CC(C(=O)C)O
ugmd,QUHLBZKCGUXHGP-AJVQVANPSA-J,CC(C(=O)NC(CCC(=O)NC(CCCC(C(=O)[O-])[NH3+])C(=O)[O-])C(=O)[O-])NC(=O)C(C)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C
metsox_R__L,QEFRNWWLZKMPFJ-ZXPFJRLXSA-N,CS(=O)CCC(C(=O)O)N
gmhep17bp,LMTGTTLGDUACSJ-NNPWBXLPSA-J,C(C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O)OP(=O)([O-])[O-]
progly,RNKSNIBMTUYWSH-YFKPBYRVSA-N,C1CC(NC1)C(=O)NCC(=O)O
cys__L,XUJNEKJLAYXESH-REOHCLBHSA-N,C(C(C(=O)O)N)S
mnl1p,GACTWZZMVMUKNG-KVTDHHQDSA-L,C(C(C(C(C(COP(=O)([O-])[O-])O)O)O)O)O
taur,XOAAWQZATWQOTB-UHFFFAOYSA-N,C(CS(=O)(=O)O)N
arg__L,ODKSFYDXXFIFQN-BYPYZUCNSA-O,C(CC(C(=O)[O-])[NH3+])C[NH+]=C(N)N
ppa,NA,noinchikey_inpubchem
pan4p,JDMUPRLRUUMCTL-VIFPVBQESA-L,CC(C)(COP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCS)O
nadp,XJLXINKUBYWONI-NNYOXOHSSA-K,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N
adphep_DD,KMSFWBYFWSKGGR-FQBROAFUSA-L,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OC4C(C(C(C(O4)C(CO)O)O)O)O)O)O)N
u3aga,TZSJGZGYQDNRRX-MPLCHSTDSA-L,CCCCCCCCCCCC(CC(=O)OC1C(C(OC(C1O)CO)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)NC(=O)C)O
trnaile,NA,noinchikey_inpubchem
tdcoa,DUAFKXOFBZQTQE-QSGBVPJFSA-J,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
chol,OEYIOHPDSNJKLS-UHFFFAOYSA-N,C[N+](C)(C)CCO
xan,LRFVTYWOQMYALW-UHFFFAOYSA-N,C1=NC2=C(N1)C(=O)NC(=O)N2
enlipa,GSHAAWZSAOJXLM-RQBQWGHISA-H,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)OP(=O)(O)OCCN)O)O)C(=O)[O-])C(=O)[O-])OCC4C(C(C(C(O4)OP(=O)([O-])[O-])NC(=O)CC(CCCCCCCCCCC)O)OC(=O)CC(CCCCCCCCCCC)O)O)NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
acmanap,QDSLHWJDSQGPEE-WCTZXXKLSA-L,CC(=O)NC(C=O)C(C(C(COP(=O)([O-])[O-])O)O)O
ptrc,KIDHWZJUCRJVML-UHFFFAOYSA-P,C(CC[NH3+])C[NH3+]
ddcaACP,NA,noinchikey_inpubchem
frdp,VWFJDQUYCIWHTN-YFVJMOTDSA-K,CC(=CCCC(=CCCC(=CCOP(=O)([O-])OP(=O)([O-])[O-])C)C)C
dmso,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C
3c4mop,HIIZAGQWABAMRR-BYPYZUCNSA-L,CC(C)C(C(=O)C(=O)[O-])C(=O)[O-]
3oocoa,WPIVBCGRGVNDDT-CECATXLMSA-J,CCCCCC(=O)CC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[O-])[O-]
lys__L,KDXKERNSBIXSRK-YFKPBYRVSA-O,C(CC[NH3+])CC(C(=O)O)N
dad_5,XGYIMTFOTBMPFP-KQYNXXCUSA-N,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
12dgr120,NA,noinchikey_inpubchem
tagdp__D,RNBGYGVWRKECFJ-OEXCPVAWSA-J,C(C1C(C(C(O1)(COP(=O)([O-])[O-])O)O)O)OP(=O)([O-])[O-]
pi,NBIIXXVUZAFLBC-UHFFFAOYSA-L,OP(=O)([O-])[O-]
2obut,TYEYBOSBBBHJIV-UHFFFAOYSA-M,CCC(=O)C(=O)[O-]
apg160,BSAFHIMUDGXOPA-OKPYTHRESA-M,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)O
d5kg,UCYNJPYWOSFBAT-CVYQJGLWSA-M,C(C(C(C(=O)CO)O)O)C(=O)[O-]
trnapro,NA,noinchikey_inpubchem
idp,JPXZQMKKFWMMGK-KQYNXXCUSA-K,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O
tyrtrna,NA,noinchikey_inpubchem
dmlz,SXDXRJZUAJBNFL-XKSSXDPKSA-M,CC1=C(N(C2=NC(=NC(=O)C2=N1)[O-])CC(C(C(CO)O)O)O)C
rmn,PNNNRSAQSRJVSB-BXKVDMCESA-N,CC(C(C(C(C=O)O)O)O)O
murein4p3p,AKLORNSFZCNZDU-UHFFFAOYSA-H,noinchikey_inpubchem
but,NA,noinchikey_inpubchem
1agpg161,NA,noinchikey_inpubchem
cd2,WLZRMCYVCSSEQC-UHFFFAOYSA-N,[Cd+2]
acgam6p,BRGMHAYQAZFZDJ-RTRLPJTCSA-L,CC(=O)NC1C(C(C(OC1O)COP(=O)([O-])[O-])O)O
cbp,FFQKYPRQEYGKAF-UHFFFAOYSA-L,C(=O)(N)OP(=O)([O-])[O-]
cpg160,OBXHKDVMOWISFV-UHFFFAOYSA-M,CCCCCCC1CC1CCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCC2CC2CCCCCC
ppoh,BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO
ACP,NA,noinchikey_inpubchem
duri,MXHRCPNRJAMMIM-SHYZEUOFSA-N,C1C(C(OC1N2C=CC(=O)NC2=O)CO)O
r15bp,AAAFZMYJJHWUPN-TXICZTDVSA-J,C(C1C(C(C(O1)OP(=O)([O-])[O-])O)O)OP(=O)([O-])[O-]
tdecoa,NA,noinchikey_inpubchem
pe140,NA,noinchikey_inpubchem
ins,UGQMRVRMYYASKQ-KQYNXXCUSA-N,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O
23cump,HWDMHJDYMFRXOX-XVFCMESISA-M,C1=CN(C(=O)NC1=O)C2C3C(C(O2)CO)OP(=O)(O3)[O-]
aso3,AQLMHYSWFMLWBS-UHFFFAOYSA-N,O[As](O)[O-]
tyrp,DCWXELXMIBXGTH-QMMMGPOBSA-L,C1=CC(=CC=C1CC(C(=O)[O-])[NH3+])OP(=O)([O-])[O-]
inost,CDAISMWEOUEBRE-GPIVLXJGSA-N,noinchikey_inpubchem
ahcys,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
glyc2p,DHCLVCXQIBBOPH-UHFFFAOYSA-L,C(C(CO)OP(=O)([O-])[O-])O
trnaasn,NA,noinchikey_inpubchem
ctbt,GUYHPGUANSLONG-SNAWJCMRSA-N,C[N+](C)(C)CC=CC(=O)[O-]
cbi,XQRJFEVDQXEIAX-JFYQDRLCSA-M,noinchikey_inpubchem
melib,DLRVVLDZNNYCBX-ZZFZYMBESA-N,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O
acACP,NA,noinchikey_inpubchem
rib__D,HMFHBZSHGGEWLO-SOOFDHNKSA-N,C(C1C(C(C(O1)O)O)O)O
3gmp,ZDPUTNZENXVHJC-UUOKFMHZSA-L,C1=NC2=C(N1C3C(C(C(O3)CO)OP(=O)([O-])[O-])O)NC(=NC2=O)N
aicar,NOTGFIUVDGNKRI-UUOKFMHZSA-L,C1=NC(=C(N1C2C(C(C(O2)COP(=O)([O-])[O-])O)O)N)C(=O)N
3hoctACP,NA,noinchikey_inpubchem
g6p,NBSCHQHZLSJFNQ-GASJEMHNSA-L,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)([O-])[O-]
hethmpp,NA,noinchikey_inpubchem
leu__L,ROHFNLRQFUQHCH-YFKPBYRVSA-N,CC(C)CC(C(=O)O)N
dgtp,HAAZLUGHYHWQIW-KVQBGUIXSA-J,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
dhna,VOJUXHHACRXLTD-UHFFFAOYSA-M,C1=CC=C2C(=C1)C(=CC(=C2O)C(=O)[O-])O
ru5p__L,FNZLKVNUWIIPSJ-CRCLSJGQSA-L,C(C(C(C(=O)CO)O)O)OP(=O)([O-])[O-]
sucarg,UMOXFSXIFQOWTD-LURJTMIESA-M,C(CC(C(=O)[O-])NC(=O)CCC(=O)[O-])C[NH+]=C(N)N
hdcea,NA,noinchikey_inpubchem
murein4px4px4p,NA,noinchikey_inpubchem
tym,DZGWFCGJZKJUFP-UHFFFAOYSA-O,C1=CC(=CC=C1CC[NH3+])O
glcur1p,AIQDYKMWENWVQJ-QIUUJYRFSA-K,C1(C(C(OC(C1O)OP(=O)([O-])[O-])C(=O)[O-])O)O
5drib,WDRISBUVHBMJEF-MROZADKFSA-N,CC(C(C(C=O)O)O)O
dhmtp,CILXJJLQPTUUSS-XQRVVYSFSA-N,CSCCC(=O)C(=CO)O
dsbdox,NA,noinchikey_inpubchem
malon,OFOBLEOULBTSOW-UHFFFAOYSA-L,C(C(=O)[O-])C(=O)[O-]
dkmpp,HKEAOVFNWRDVAJ-UHFFFAOYSA-L,CSCCC(=O)C(=O)COP(=O)([O-])[O-]
enter,SERBHKJMVBATSJ-BZSNNMDCSA-M,C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)[O-])NC(=O)C4=C(C(=CC=C4)O)O
cdpdodecg,PDCWLWQTNQCGRI-IGIWICMZSA-L,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCCCCCCCCCCC
imp,GRSZFWQUAKGDAV-KQYNXXCUSA-L,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O
acmana,MBLBDJOUHNCFQT-XAMCCFCMSA-N,CC(=O)NC(C=O)C(C(C(CO)O)O)O
lcts,GUBGYTABKSRVRQ-QKKXKWKRSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
2tdec7eg3p,NA,noinchikey_inpubchem
fruur,PTCIWUZVDIQTOW-XDJBDKDSSA-M,C(C1(C(C(C(O1)C(=O)[O-])O)O)O)O
aps,IRLPACMLTUPBCL-KQYNXXCUSA-L,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OS(=O)(=O)[O-])O)O)N
apg141,NA,noinchikey_inpubchem
trp__L,QIVBCDIJIAJPQS-VIFPVBQESA-N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N
kdolipid4,GPNCBCJEDRRCDW-ACUQGRCXSA-I,CCCCCCCCCCCC(CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])COC2C(C(C(C(O2)COC3(CC(C(C(O3)C(CO)O)O)O)C(=O)[O-])OP(=O)([O-])[O-])OC(=O)CC(CCCCCCCCCCC)O)NC(=O)CC(CCCCCCCCCCC)O)O)OC(=O)CC(CCCCCCCCCCC)O)O
4mhetz,BKAWJIRCKVUVED-UHFFFAOYSA-N,CC1=C(SC=N1)CCO
4hthr,JBNUARFQOCGDRK-GBXIJSLDSA-N,C(C(C(C(=O)O)N)O)O
galct__D,DSLZVSRJTYRBFB-DUHBMQHGSA-L,C(C(C(C(=O)[O-])O)O)(C(C(=O)[O-])O)O
hqn,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O
s,NINIDFKCEFEMDL-UHFFFAOYSA-N,[S]
oaa,KHPXUQMNIQBQEV-UHFFFAOYSA-L,C(C(=O)C(=O)[O-])C(=O)[O-]
cpg180,ACOSNNHXZDLJJE-UHFFFAOYSA-M,CCCCCCC1CC1CCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCCCC2CC2CCCCCC
t3c5ddeceACP,NA,noinchikey_inpubchem
apg181,NA,noinchikey_inpubchem
thmpp,AYEKOFBPNLCAJY-UHFFFAOYSA-L,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-]
LalaLglu,VYZAGTDAHUIRQA-WHFBIAKZSA-M,CC(C(=O)NC(CCC(=O)[O-])C(=O)[O-])[NH3+]
2h3oppan,QWBAFPFNGRFSFB-UHFFFAOYSA-M,C(=O)C(C(=O)[O-])O
k,NPYPAHLBTDXSSS-UHFFFAOYSA-N,[K+]
trnaglu,NA,noinchikey_inpubchem
mana,RGHNJXZEOKUKBD-MBMOQRBOSA-M,C(C(C(C(C(C(=O)[O-])O)O)O)O)O
1tdec7eg3p,NA,noinchikey_inpubchem
for,BDAGIHXWWSANSR-UHFFFAOYSA-M,C(=O)[O-]
h2o2,MHAJPDPJQMAIIY-UHFFFAOYSA-N,OO
3hpppn,QVWAEZJXDYOKEH-UHFFFAOYSA-M,C1=CC(=CC(=C1)O)CCC(=O)[O-]
gdptp,KCPMACXZAITQAX-UUOKFMHZSA-H,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)(O)[O-])O)NC(=NC2=O)N
t3c11vaceACP,NA,noinchikey_inpubchem
acgal1p,FZLJPEPAYPUMMR-JAJWTYFOSA-L,CC(=O)NC1C(C(C(OC1OP(=O)([O-])[O-])CO)O)O
urcan,LOIYMIARKYCTBW-OWOJBTEDSA-M,C1=C(NC=N1)C=CC(=O)[O-]
xtp,CAEFEWVYEZABLA-UUOKFMHZSA-J,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=O)NC2=O
eca4und,CVYQIROAIKSYLV-HBQGRVRBSA-H,CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)COP(=O)(O)OP(=O)(O)OC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)C)N=C(C)[O-])OC4C(C(C(C(O4)CO)OC5C(C(C(C(O5)C(=O)O)OC6C(C(C(C(O6)C)N=C(C)[O-])OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C(=O)O)OC9C(C(C(C(O9)C)N=C(C)[O-])OC1C(C(C(C(O1)CO)OC1C(C(C(C(O1)C(=O)O)OC1C(C(C(C(O1)C)N=C(C)[O-])O)O)O)NC(=O)C)O)N=C(C)[O-])O)O)NC(=O)C)O)N=C(C)[O-])O)O)NC(=O)C)O)NC(=O)C)O)O)NC(=O)C)O)NC(=O)C
idon__L,RGHNJXZEOKUKBD-SKNVOMKLSA-M,C(C(C(C(C(C(=O)[O-])O)O)O)O)O
od2coa,NBCCUIHOHUKBMK-ZDDAFBBHSA-J,CCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
3hoctaACP,NA,noinchikey_inpubchem
pppi,UNXRWKVEANCORM-UHFFFAOYSA-I,[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]
hphhlipa,OCKKDDJUVZAABC-XSAOWLIJSA-G,noinchikey_inpubchem
mlthf,QYNUQALWYRSVHF-OLZOCXBDSA-L,C1C2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
gmhep7p,SDADNVAZGVDAIM-ZUHYCWGWSA-L,C(C(C1C(C(C(C(O1)O)O)O)O)O)OP(=O)([O-])[O-]
actp,LIPOUNRJVLNBCD-UHFFFAOYSA-L,CC(=O)OP(=O)([O-])[O-]
2odecg3p,NA,noinchikey_inpubchem
2ahbut,VUQLHQFKACOHNZ-LURJTMIESA-M,CCC(C(=O)C)(C(=O)[O-])O
anhgm4p,ZTOWCORYLXDAAW-JOUWMGDHSA-L,noinchikey_inpubchem
1agpg160,BVJSKAUUFXBDOB-LEWJYISDSA-M,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)O
dhnpt,YQIFAMYNGGOTFB-XINAWCOVSA-N,C1C(=NC2=C(N1)NC(=NC2=O)N)C(C(CO)O)O
fadh2,YPZRHBJKEMOYQH-UYBVJOGSSA-L,CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
tartr__L,FEWJPZIEWOKRBE-JCYAYHJZSA-L,C(C(C(=O)[O-])O)(C(=O)[O-])O
4pasp,IXZNKTPIYKDIGG-REOHCLBHSA-L,C(C(C(=O)[O-])[NH3+])C(=O)OP(=O)([O-])[O-]
Sfglutth,FHXAGOICBFGEBF-BQBZGAKWSA-M,C(CC(=O)NC(CSC=O)C(=O)NCC(=O)[O-])C(C(=O)[O-])[NH3+]
btd_RR,NA,noinchikey_inpubchem
nh4,QGZKDVFQNNGYKY-UHFFFAOYSA-O,[NH4+]
ascb6p,KIENGQUGHPTFGC-JLAZNSOCSA-K,C(C(C1C(=C(C(=O)O1)[O-])O)O)OP(=O)([O-])[O-]
2odec11eg3p,NA,noinchikey_inpubchem
23dappa,PECYZEOJVXMISF-REOHCLBHSA-N,C(C(C(=O)O)N)N
1agpe180,BBYWOYAFBUOUFP-JOCHJYFZSA-N,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O
din,VGONTNSXDCQUGY-RRKCRQDMSA-N,C1C(C(OC1N2C=NC3=C2NC=NC3=O)CO)O
argsuc,KDZOASGQNOPSCU-ZBHICJROSA-M,C(CC(C(=O)[O-])[NH3+])C[NH+]=C(N)NC(CC(=O)[O-])C(=O)[O-]
gmhep1p,KMEJCSKJXSBBAN-QTNLNCNHSA-L,C(C(C1C(C(C(C(O1)OP(=O)([O-])[O-])O)O)O)O)O
3dhq,WVMWZWGZRAXUBK-SYTVJDICSA-M,C1C(C(C(=O)CC1(C(=O)[O-])O)O)O
pant__R,OTOIIPJYVQJATP-BYPYZUCNSA-M,CC(C)(CO)C(C(=O)[O-])O
clpn181,HSSSADMXQPKIEB-GXYAQEMJSA-L,noinchikey_inpubchem
asp__L,CKLJMWTZIZZHCS-REOHCLBHSA-M,C(C(C(=O)[O-])[NH3+])C(=O)[O-]
colipa,SFVRSCGTAWOHDB-JMYCZVSXSA-C,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(C(OC(C1OP(=O)([O-])[O-])COC2(CC(C(C(O2)C(CO)O)OC3C(C(C(C(O3)C(CO)O)OP(=O)([O-])[O-])OC4C(C(C(C(O4)C(COC5C(C(C(C(O5)C(CO)O)O)O)O)O)OP(=O)([O-])[O-])OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)COC1C(C(C(C(O1)C(CO)O)O)O)O)O)O)O)O)O)O)OC1(CC(C(C(O1)C(CO)O)OC1C(C(C(C(O1)C)O)O)O)OC1(CC(C(C(O1)C(CO)O)O)O)C(=O)[O-])C(=O)[O-])C(=O)[O-])OCC1C(C(C(C(O1)OP(=O)(O)O)N=C(CC(CCCCCCCCCCC)O)[O-])OC(=O)CC(CCCCCCCCCCC)O)O)N=C(CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)[O-]
2dmmq8,GDUBPWSFXUAETN-AENDIINCSA-N,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=CC(=O)C2=CC=CC=C2C1=O)C)C)C)C)C)C)C)C
itp,HAEJPQIATWHALX-KQYNXXCUSA-J,C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O
tungs,PBYZMCDFOULPGH-UHFFFAOYSA-N,[O-][W](=O)(=O)[O-]
2agpe181,NA,noinchikey_inpubchem
2kmb,SXFSQZDSUWACKX-UHFFFAOYSA-M,CSCCC(=O)C(=O)[O-]
g3pe,JZNWSCPGTDBMEW-YFKPBYRVSA-N,C(COP(=O)(O)OCC(CO)O)N
hemeO,FISPASSVCDRERW-ARQJTVBPSA-J,noinchikey_inpubchem
ddca,NA,noinchikey_inpubchem
3hocoa,ATVGTMKWKDUCMS-OTOYJEMWSA-J,CCCCCC(CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)O
dhpppn,QZDSXQJWBGMRLU-UHFFFAOYSA-M,C1=CC(=C(C(=C1)O)O)CCC(=O)[O-]
pe180,LVNGJLRDBYCPGB-LDLOPFEMSA-N,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
3ophb,UTIBHEBNILDQKX-LQOKPSQISA-M,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C=CC(=C1)C(=O)[O-])O)C)C)C)C)C)C)C)C
3hmrsACP,NA,noinchikey_inpubchem
glu5sa,KABXUUFDPUOJMW-BYPYZUCNSA-N,C(CC(C(=O)O)N)C=O
tsul,DHCDFWKWKRSZHF-UHFFFAOYSA-M,OS(=O)(=S)[O-]
unagamuf,PSONHUYFSWYIME-RZVIFHIQSA-K,CC1C(C(C(C(O1)OC2C(C(C(OC2C(=O)[O-])OC3C(OC(C(C3O)NC(=O)C)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)CO)NC(=O)C)O)O)O)NC(=O)C
chor,WTFXTQVDAKGDEY-HTQZYQBOSA-L,C=C(C(=O)[O-])OC1C=C(C=CC1O)C(=O)[O-]
trnathr,NA,noinchikey_inpubchem
acg5sa,BCPSFKBPHHBDAI-LURJTMIESA-M,CC(=O)NC(CCC=O)C(=O)[O-]
cu2,JPVYNHNXODAKFH-UHFFFAOYSA-N,[Cu+2]
dutp,AHCYMLUZIRLXAA-SHYZEUOFSA-J,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
udpLa4n,GWBAKYBSWHQNMQ-IAZOVDBXSA-M,C1C(C(C(C(O1)OP(=O)([O-])OP(=O)([O-])OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)[NH3+]
amob,UOKVQQMBGVMXPU-CJPDYEHRSA-N,C[S+](CCC(=O)C(=O)[O-])CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
fuc__L,PNNNRSAQSRJVSB-KCDKBNATSA-N,CC(C(C(C(C=O)O)O)O)O
malt6p,ITPHOIFCAFNCLL-ASMJPISFSA-L,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)COP(=O)([O-])[O-])O)O)O)O
co2,CURLTUGMZLYLDI-UHFFFAOYSA-N,C(=O)=O
malttr,FYGDTMLNYKFZSV-PXXRMHSHSA-N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
xylu__D,ZAQJHHRNXZUBTE-WUJLRWPWSA-N,C(C(C(C(=O)CO)O)O)O
butACP,NA,noinchikey_inpubchem
cdpdodec11eg,KISJWPWNABZPGN-IGIWICMZSA-L,noinchikey_inpubchem
cdpdhdecg,NA,noinchikey_inpubchem
pg160,BIABMEZBCHDPBV-MPQUPPDSSA-M,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCCCCCCCCC
ohpb,MZJFVXDTNBHTKZ-UWTATZPHSA-K,C(C(C(=O)C(=O)[O-])O)OP(=O)([O-])[O-]
hkndd,RFENOVFRMPRRJI-AFCKVHGPSA-L,C(CC(=O)[O-])C(=O)C=CC=C(C(=O)[O-])O
dxyl5p,AJPADPZSRRUGHI-RFZPGFLSSA-L,CC(=O)C(C(COP(=O)([O-])[O-])O)O
mg2,JLVVSXFLKOJNIY-UHFFFAOYSA-N,[Mg+2]
3ohodcoa,LGOGWHDPDVAUNY-LFZQUHGESA-J,CCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
1hdecg3p,NA,noinchikey_inpubchem
1agpg120,IACXMECMZISNLR-UHFFFAOYSA-M,CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)O
4izp,MYNHYKDPSRPBNZ-UHFFFAOYSA-N,noinchikey_inpubchem
dgdp,CIKGWCTVFSRMJU-KVQBGUIXSA-K,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])OP(=O)([O-])[O-])O
mtpp,CAOMCZAIALVUPA-UHFFFAOYSA-M,CSCCC(=O)[O-]
octeACP,NA,noinchikey_inpubchem
sulfac,AGGIJOLULBJGTQ-UHFFFAOYSA-L,C(C(=O)[O-])S(=O)(=O)[O-]
ppgpp,BUFLLCUFNHESEH-UUOKFMHZSA-I,C1=NC2=C(N1C3C(C(C(O3)COP(=O)([O-])OP(=O)(O)[O-])OP(=O)([O-])OP(=O)([O-])[O-])O)NC(=NC2=O)N
